[Sun May 07 20:30:40.213956 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.54 (Debian) PHP/8.2.3 configured -- resuming normal operations
[Sun May 07 20:30:40.214934 2023] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Sun May 07 20:47:10.787531 2023] [mpm_prefork:notice] [pid 1] AH00169: caught SIGTERM, shutting down
[Sat May 20 20:15:45.150042 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:16:59.095264 2023] [php:warn] [pid 21] [client 172.18.0.1:32948] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 149, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:16:59.096211 2023] [php:warn] [pid 21] [client 172.18.0.1:32948] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 165, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:16:59.097366 2023] [php:warn] [pid 21] [client 172.18.0.1:32948] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 178, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:18:24.002068 2023] [php:warn] [pid 23] [client 172.18.0.1:52170] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:18:24.003162 2023] [php:warn] [pid 23] [client 172.18.0.1:52170] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:18:35.402627 2023] [php:warn] [pid 20] [client 172.18.0.1:52176] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:18:35.403493 2023] [php:warn] [pid 20] [client 172.18.0.1:52176] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:21:01.342420 2023] [php:error] [pid 17] [client 172.18.0.1:50462] PHP Fatal error:  Uncaught TypeError: Illegal offset type in isset or empty in /var/www/html/Praktikum/Prak2/Baecker.php:146\nStack trace:\n#0 /var/www/html/Praktikum/Prak2/Baecker.php(175): Baecker->processReceivedData()\n#1 /var/www/html/Praktikum/Prak2/Baecker.php(184): Baecker::main()\n#2 {main}\n  thrown in /var/www/html/Praktikum/Prak2/Baecker.php on line 146, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:21:16.144853 2023] [php:error] [pid 18] [client 172.18.0.1:50470] PHP Fatal error:  Uncaught TypeError: Illegal offset type in isset or empty in /var/www/html/Praktikum/Prak2/Baecker.php:146\nStack trace:\n#0 /var/www/html/Praktikum/Prak2/Baecker.php(175): Baecker->processReceivedData()\n#1 /var/www/html/Praktikum/Prak2/Baecker.php(184): Baecker::main()\n#2 {main}\n  thrown in /var/www/html/Praktikum/Prak2/Baecker.php on line 146, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:23:34.008528 2023] [php:warn] [pid 22] [client 172.18.0.1:34020] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:23:34.009423 2023] [php:warn] [pid 22] [client 172.18.0.1:34020] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:23:44.164046 2023] [php:warn] [pid 23] [client 172.18.0.1:34030] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:23:44.165003 2023] [php:warn] [pid 23] [client 172.18.0.1:34030] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:24:05.192690 2023] [php:warn] [pid 20] [client 172.18.0.1:34042] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:24:05.193590 2023] [php:warn] [pid 20] [client 172.18.0.1:34042] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:09.408934 2023] [php:warn] [pid 23] [client 172.18.0.1:36748] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:09.409907 2023] [php:warn] [pid 23] [client 172.18.0.1:36748] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:09.410819 2023] [php:warn] [pid 23] [client 172.18.0.1:36748] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:09.411554 2023] [php:warn] [pid 23] [client 172.18.0.1:36748] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:25.871493 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:25.872425 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:25.873423 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:25.874091 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:26.650418 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:26.651372 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:26.652236 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:26.653268 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:27.730774 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:27.731579 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:27.732374 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:38:27.733027 2023] [php:warn] [pid 21] [client 172.18.0.1:35556] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:41:50.226183 2023] [php:error] [pid 21] [client 172.18.0.1:40834] PHP Parse error:  syntax error, unexpected token ")" in /var/www/html/Praktikum/Prak2/Fahrer.php on line 135, referer: http://localhost/Praktikum/Prak2/Fahrer.php
